3.600000000000000000e+01 1.672762102238744546e+03 7.857874084960898842e-02 3.565468741545913672e-02 2.359119382793089734e-02
3.700000000000000000e+01 1.684295087697091503e+03 8.427414982116156195e-02 3.714323935140126376e-02 -8.332822358537318730e-02
3.800000000000000000e+01 1.696129652232054696e+03 9.024729938992646916e-02 3.863719517296038825e-02 -1.986801015630512146e-01
3.900000000000000000e+01 1.708167623117088169e+03 9.648286160191471561e-02 4.013291986674880074e-02 -3.226195641779853740e-01
4.000000000000000000e+01 1.720328030528545241e+03 1.029679263175907883e-01 4.162511105181035398e-02 -4.569487007706952708e-01
4.100000000000000000e+01 1.732525171122396387e+03 1.096946524528544104e-01 4.310919729009555362e-02 -6.028744722536701905e-01
4.200000000000000000e+01 1.744765829487993869e+03 1.166749569576248785e-01 4.458353126544455786e-02 -7.592902947130519831e-01
4.300000000000000000e+01 1.757066913227523855e+03 1.239255286969112996e-01 4.604719661772362777e-02 -9.249104425536061047e-01
4.400000000000000000e+01 1.769482472480690376e+03 1.314609017088241849e-01 4.749927689251936397e-02 -1.100053674658252101e+00
4.500000000000000000e+01 1.782081414764119700e+03 1.392927866563175854e-01 4.893885555023746309e-02 -1.285343272998839659e+00
4.600000000000000000e+01 1.794834479501991609e+03 1.474279303316587408e-01 5.036485770123796252e-02 -1.480988578015105084e+00
4.700000000000000000e+01 1.807728291212664317e+03 1.558649626341590266e-01 5.177557529267999559e-02 -1.687400369450497761e+00
4.800000000000000000e+01 1.820740446266329627e+03 1.645936125868103783e-01 5.316914194436316715e-02 -1.905058328746606078e+00
4.900000000000000000e+01 1.833863397895068374e+03 1.736028658215375553e-01 5.454369123018807525e-02 -2.134367815492809406e+00
5.000000000000000000e+01 1.847156454502897077e+03 1.828928499501247251e-01 5.589735669773950033e-02 -2.375595241319434781e+00
5.100000000000000000e+01 1.860682571312418986e+03 1.924650883954004132e-01 5.722841989175966870e-02 -2.628712806084746667e+00
5.200000000000000000e+01 1.874393009094630770e+03 2.023222323925318589e-01 5.853575441910766758e-02 -2.892718025912245583e+00
5.300000000000000000e+01 1.888220390097091922e+03 2.124638720280383197e-01 5.981838191020088374e-02 -3.166574644752681245e+00
5.400000000000000000e+01 1.902149334458906424e+03 2.228903397851828283e-01 6.107532401542721534e-02 -3.450105535005609791e+00
5.500000000000000000e+01 1.916179318317828802e+03 2.336034534136460228e-01 6.230560241665745319e-02 -3.743503170304713468e+00
5.600000000000000000e+01 1.930425656777527820e+03 2.445984712111570758e-01 6.350819291521675458e-02 -4.047593274621173798e+00
5.700000000000000000e+01 1.944991608775476379e+03 2.558711568719067575e-01 6.468188766799211342e-02 -4.363169810696916784e+00
5.800000000000000000e+01 1.959836279697593227e+03 2.674196287417484608e-01 6.582543297421387940e-02 -4.690339530620505570e+00
5.900000000000000000e+01 1.974874203611342409e+03 2.792427477621460263e-01 6.693757521250383313e-02 -5.028921680938085892e+00
6.000000000000000000e+01 1.990086768409362321e+03 2.913319463326240477e-01 6.801706085234952848e-02 -5.378319493639271087e+00
6.100000000000000000e+01 2.005483614831797922e+03 3.036793695744622323e-01 6.906276620805658351e-02 -5.737990633435821941e+00
6.200000000000000000e+01 2.021075973947856710e+03 3.162800139432674906e-01 7.007408670764223024e-02 -6.107967134614220583e+00
6.300000000000000000e+01 2.036888472804753064e+03 3.291303315594730217e-01 7.105054764450267901e-02 -6.488439464237609755e+00
6.400000000000000000e+01 2.052930880085626995e+03 3.422260317392074036e-01 7.199167443738235805e-02 -6.879590640366764376e+00
6.500000000000000000e+01 2.069235247806403549e+03 3.555650523961200182e-01 7.289699263709346899e-02 -7.281663088883413515e+00
6.600000000000000000e+01 2.085844517717083363e+03 3.691386255287773532e-01 7.376598356487988617e-02 -7.694896324190131587e+00
6.700000000000000000e+01 2.102741198850466844e+03 3.829379011331522364e-01 7.459795121492070191e-02 -8.118678864762161496e+00
6.800000000000000000e+01 2.119888976530067794e+03 3.969510375990629170e-01 7.539215536108240245e-02 -8.552180898904781614e+00
6.900000000000000000e+01 2.137244105926837619e+03 4.111684221808847295e-01 7.614785592806067038e-02 -8.994602316267517494e+00
7.000000000000000000e+01 2.154777697123037342e+03 4.255811853994879712e-01 7.686431299304594122e-02 -9.445336133319294447e+00
7.100000000000000000e+01 2.172469239824715260e+03 4.401836042950630912e-01 7.754095432504864993e-02 -9.904141835304114849e+00
7.200000000000000000e+01 2.190435744464026811e+03 4.549728836957765976e-01 7.817787799441192065e-02 -1.037207395782150599e+01
7.300000000000000000e+01 2.208795172839934366e+03 4.699456609239430760e-01 7.877534976290144486e-02 -1.085029351655651020e+01
7.400000000000000000e+01 2.227561488244406519e+03 4.850926313514186683e-01 7.933363554532561757e-02 -1.133889184160484831e+01
7.500000000000000000e+01 2.246741224093323126e+03 5.004037483216002835e-01 7.985300140774108379e-02 -1.183762598593365212e+01
7.600000000000000000e+01 2.266293882634610327e+03 5.158657412244774809e-01 8.033364132347299569e-02 -1.234609915673641112e+01
7.700000000000000000e+01 2.286094842758044251e+03 5.314643264229385045e-01 8.077546044531000446e-02 -1.286276433742556868e+01
7.800000000000000000e+01 2.306128447749147654e+03 5.471827393181976085e-01 8.117829182540958755e-02 -1.338701263668522401e+01
7.900000000000000000e+01 2.326438466584667367e+03 5.630049592655741453e-01 8.154196865203405808e-02 -1.391853230295867938e+01
8.000000000000000000e+01 2.347046382205159262e+03 5.789149668168500629e-01 8.186632424520523532e-02 -1.445716015921428088e+01
8.100000000000000000e+01 2.367976770740750908e+03 5.948978252114967002e-01 8.215125337042501752e-02 -1.500255888825746808e+01
8.200000000000000000e+01 2.389244298727082878e+03 6.109444103465743181e-01 8.239689620824441896e-02 -1.555443742116853656e+01
8.300000000000000000e+01 2.410829584416908347e+03 6.270451952888825842e-01 8.260345437446262040e-02 -1.611270196990891890e+01
8.400000000000000000e+01 2.432735530683466095e+03 6.431913974455001348e-01 8.277112959137443438e-02 -1.667696162701548701e+01
8.500000000000000000e+01 2.454957611765772981e+03 6.593734929684755830e-01 8.290012368123764186e-02 -1.724719691889033157e+01
8.600000000000000000e+01 2.477495134659738596e+03 6.755833841966465414e-01 8.299066795741109892e-02 -1.782296242154291477e+01
8.700000000000000000e+01 2.500318167844977779e+03 6.918067879690250610e-01 8.304311140912588873e-02 -1.840381737737492074e+01
8.800000000000000000e+01 2.523408041198525098e+03 7.080293617838117060e-01 8.305783250397741346e-02 -1.898926649946481504e+01
8.900000000000000000e+01 2.546775798292565469e+03 7.242367650039046589e-01 8.303520978406483954e-02 -1.957888880786340380e+01
9.000000000000000000e+01 2.570425054779922448e+03 7.404102019132156043e-01 8.297562186048186572e-02 -2.017241191489535979e+01
9.100000000000000000e+01 2.594366362877009124e+03 7.565350881402317373e-01 8.287952206406196121e-02 -2.076934964442728315e+01
9.200000000000000000e+01 2.618600877741554541e+03 7.725965935597258749e-01 8.274766241028504166e-02 -2.136954912311875177e+01
9.300000000000000000e+01 2.643144119687393868e+03 7.885803853379229622e-01 8.258086962532193431e-02 -2.197256940932664904e+01
9.400000000000000000e+01 2.667989324891128945e+03 8.044743613224110135e-01 8.237997048493715668e-02 -2.257826672800469936e+01
9.500000000000000000e+01 2.693152015593459055e+03 8.202634502509145165e-01 8.214579181199747893e-02 -2.318620020454840258e+01
9.600000000000000000e+01 2.718625430087571203e+03 8.359340688139501596e-01 8.187916047324599045e-02 -2.379600328418796096e+01
9.700000000000000000e+01 2.744410236199459632e+03 8.514718931982597772e-01 8.158090337780901646e-02 -2.440730945038155753e+01
9.800000000000000000e+01 2.770514531356120187e+03 8.668618591340417900e-01 8.125184747460893753e-02 -2.501975222672659882e+01
9.900000000000000000e+01 2.796916700890974425e+03 8.820903904414673091e-01 8.089281975310240458e-02 -2.563289089538300658e+01
1.000000000000000000e+02 2.823632273240928953e+03 8.971461419061419473e-01 8.050464724245226522e-02 -2.624628478251526786e+01
1.010000000000000000e+02 2.850654493177147742e+03 9.120147994699643323e-01 8.008815701242831542e-02 -2.685949326024441319e+01
1.020000000000000000e+02 2.877984035226694687e+03 9.266746232537449446e-01 7.964417617478558586e-02 -2.747229859911810479e+01
1.030000000000000000e+02 2.905606718630334854e+03 9.411261609875778422e-01 7.917353188514508755e-02 -2.808396313505670250e+01
1.040000000000000000e+02 2.933523220740161378e+03 9.553402495845074727e-01 7.867705134581459703e-02 -2.869419495686283028e+01
1.050000000000000000e+02 2.961726791953794873e+03 9.693100136142740464e-01 7.815556180890081972e-02 -2.930247935667883752e+01
1.060000000000000000e+02 2.990210684038321688e+03 9.830211519203448933e-01 7.760989058013068043e-02 -2.990822739897145510e+01
1.070000000000000000e+02 3.018968150093181066e+03 9.964667943349240220e-01 7.704086502281708160e-02 -3.051107305651735757e+01
1.080000000000000000e+02 3.047985016152623302e+03 1.009625216638019518e+00 7.644931256301050471e-02 -3.111050179485790679e+01
1.090000000000000000e+02 3.077269394529916553e+03 1.022489553965403308e+00 7.583606069387273385e-02 -3.170592485775623715e+01
1.100000000000000000e+02 3.106807113650356769e+03 1.035038087409846597e+00 7.520193698100671731e-02 -3.229697640314445550e+01
1.110000000000000000e+02 3.136590917547442587e+03 1.047263953183395158e+00 7.454779626501292777e-02 -3.288320846808812803e+01
1.120000000000000000e+02 3.166618924288175549e+03 1.059160273201716018e+00 7.387460225677125458e-02 -3.346391869484812531e+01
1.130000000000000000e+02 3.196881310680973456e+03 1.070705311083488098e+00 7.318334595250672314e-02 -3.403876830957337063e+01
1.140000000000000000e+02 3.227368254366547717e+03 1.081884761422419849e+00 7.247501844350780209e-02 -3.460712147553183371e+01
1.150000000000000000e+02 3.258069933723360919e+03 1.092699178119634462e+00 7.175061092069913438e-02 -3.516849099589371974e+01
1.160000000000000000e+02 3.288983956120825042e+03 1.103134260959204305e+00 7.101111468024122464e-02 -3.572238974844327686e+01
1.170000000000000000e+02 3.320100501120425633e+03 1.113168283931602387e+00 7.025752112775780767e-02 -3.626825640373525772e+01
1.180000000000000000e+02 3.351402320377217620e+03 1.122801808602845952e+00 6.949082178278538635e-02 -3.680552971019259445e+01
1.190000000000000000e+02 3.382887022593154597e+03 1.132020542326096058e+00 6.871200828355214507e-02 -3.733379706263639264e+01
1.200000000000000000e+02 3.414544788371187224e+03 1.140817623256048297e+00 6.792207238588908458e-02 -3.785249736972460965e+01
1.210000000000000000e+02 3.446365798473820632e+03 1.149178763597382913e+00 6.712200597162849836e-02 -3.836106962232338446e+01
1.220000000000000000e+02 3.478332805385779011e+03 1.157097106259374453e+00 6.631280104653593244e-02 -3.885910146178994751e+01
1.230000000000000000e+02 3.510443418283363371e+03 1.164565796451046520e+00 6.549544974153310994e-02 -3.934603204714652946e+01
1.240000000000000000e+02 3.542687817909084060e+03 1.171570553272127446e+00 6.467094431261107002e-02 -3.982130062316962693e+01
1.250000000000000000e+02 3.575048756504808807e+03 1.178111954700471031e+00 6.384027713967645179e-02 -4.028449508837436355e+01
1.260000000000000000e+02 3.607523842804322612e+03 1.184175724123114337e+00 6.300444072433894482e-02 -4.073512914537656826e+01
1.270000000000000000e+02 3.640095828583684579e+03 1.189762443664990954e+00 6.216442768628933913e-02 -4.117264230164794014e+01
1.280000000000000000e+02 3.672754893673591596e+03 1.194857840710582098e+00 6.132123075893666092e-02 -4.159662272066006494e+01
1.290000000000000000e+02 3.705498645931961619e+03 1.199462501222994693e+00 6.047584278376003791e-02 -4.200658437189093064e+01
1.300000000000000000e+02 3.738309836177228135e+03 1.203562156256886340e+00 5.962925670292106017e-02 -4.240196703121328881e+01
1.310000000000000000e+02 3.771171578820804825e+03 1.207157570578595962e+00 5.878241456196009462e-02 -4.278236054477551420e+01
1.320000000000000000e+02 3.804090728733890046e+03 1.210250211804596132e+00 5.793605452914602633e-02 -4.314728621796418651e+01
1.330000000000000000e+02 3.837044791008776883e+03 1.212826867665667496e+00 5.709086385595011498e-02 -4.349634114306297050e+01
1.340000000000000000e+02 3.870033555508094196e+03 1.214904040691598963e+00 5.624752985548942680e-02 -4.382897393549227871e+01
1.350000000000000000e+02 3.903041955159601002e+03 1.216461092949068901e+00 5.540673988935648081e-02 -4.414493043455009769e+01
1.360000000000000000e+02 3.936069779415687663e+03 1.217507101078296960e+00 5.456918135433682510e-02 -4.444358515147977329e+01
1.370000000000000000e+02 3.969101960923101160e+03 1.218036286072408325e+00 5.373554166687764810e-02 -4.472453553694490580e+01
1.380000000000000000e+02 4.002130860656257482e+03 1.218057726553495312e+00 5.290650824764426413e-02 -4.498745341334465309e+01
1.390000000000000000e+02 4.035141411310672083e+03 1.217565645242926875e+00 5.208276850420257703e-02 -4.523193640699565776e+01
1.400000000000000000e+02 4.068140830808661121e+03 1.216561693877681316e+00 5.126500981389602724e-02 -4.545758223068994397e+01
1.410000000000000000e+02 4.101106623962350568e+03 1.215062381422490789e+00 5.045391950499938244e-02 -4.566406296612344562e+01
1.420000000000000000e+02 4.134031152699202721e+03 1.213054503825141905e+00 4.965018483768032093e-02 -4.585090221218792550e+01
1.430000000000000000e+02 4.166914207844171870e+03 1.210547142320220537e+00 4.885449298462786472e-02 -4.601784650115947528e+01
1.440000000000000000e+02 4.199733295858507518e+03 1.207549378226753012e+00 4.806753101029134778e-02 -4.616449387974216023e+01
1.450000000000000000e+02 4.232488209087389805e+03 1.204055436089970899e+00 4.728998585143517897e-02 -4.629036819101079203e+01
1.460000000000000000e+02 4.265149027459550780e+03 1.200081825272802050e+00 4.652254429507857170e-02 -4.639529049025212259e+01
1.470000000000000000e+02 4.297708117094424779e+03 1.195637626387784813e+00 4.576589295932226298e-02 -4.647871049166408142e+01
1.480000000000000000e+02 4.330150417059380743e+03 1.190724491129018014e+00 4.502071827090104589e-02 -4.654037511799798921e+01
1.490000000000000000e+02 4.362460867879746729e+03 1.185351498797321934e+00 4.428770644601024570e-02 -4.657988279756630590e+01
1.500000000000000000e+02 4.394624411698864606e+03 1.179527727773449053e+00 4.356754346853323329e-02 -4.659683202917884159e+01
1.510000000000000000e+02 4.426618360620019303e+03 1.173262118473607618e+00 4.286083559876963794e-02 -4.659096202820552435e+01
1.520000000000000000e+02 4.458448928213874751e+03 1.166563062580354693e+00 4.216787093571339184e-02 -4.656198040097412161e+01
1.530000000000000000e+02 4.490099841620287407e+03 1.159446241787263965e+00 4.148885781604221695e-02 -4.650958689882120467e+01
1.540000000000000000e+02 4.521569686914552221e+03 1.151927336117719580e+00 4.082400426791286951e-02 -4.643362990150431813e+01
1.550000000000000000e+02 4.552849624198688616e+03 1.144007167028589622e+00 4.017351799320727224e-02 -4.633373499724542199e+01
1.560000000000000000e+02 4.583945672786879186e+03 1.135708838961488221e+00 3.953760635167307552e-02 -4.620975068124349860e+01
1.570000000000000000e+02 4.614834141230204295e+03 1.127033169039293181e+00 3.891647634506371911e-02 -4.606137693560648927e+01
1.580000000000000000e+02 4.645521054235309748e+03 1.118010685312755825e+00 3.831033460272544044e-02 -4.588838807725531410e+01
1.590000000000000000e+02 4.675990154318798886e+03 1.108642199750586643e+00 3.771938736851847968e-02 -4.569055847177481411e+01
1.600000000000000000e+02 4.706232615302890736e+03 1.098950806481024500e+00 3.714384048886109485e-02 -4.546773681423147195e+01
1.610000000000000000e+02 4.736224757347042214e+03 1.088952168178446644e+00 3.658389940210433899e-02 -4.521962327594707887e+01
1.620000000000000000e+02 4.765957760418307771e+03 1.078661944199338807e+00 3.603976912921531828e-02 -4.494614091926262489e+01
1.630000000000000000e+02 4.795422807646551519e+03 1.068110647066946584e+00 3.551165426572435585e-02 -4.464691571024614092e+01
1.640000000000000000e+02 4.824596228665516719e+03 1.057299072151818287e+00 3.499975897575662714e-02 -4.432194506741766560e+01
1.650000000000000000e+02 4.853476641391112025e+03 1.046250295905264638e+00 3.450428698664805005e-02 -4.397092930740964789e+01
1.660000000000000000e+02 4.882047810282376304e+03 1.034987390588852696e+00 3.402544158556497500e-02 -4.359379162665005936e+01
1.670000000000000000e+02 4.910300931389499965e+03 1.023533424054237972e+00 3.356342561732780783e-02 -4.319038096450311315e+01
1.680000000000000000e+02 4.938227203985848064e+03 1.011911459522341517e+00 3.311844148396714260e-02 -4.276076913441663407e+01
1.690000000000000000e+02 4.965817830535361281e+03 1.000144555362846521e+00 3.269069114528935088e-02 -4.230480512003255456e+01
1.700000000000000000e+02 4.993064016645294942e+03 9.882483365231540251e-01 3.228037612132896028e-02 -4.182241220631135548e+01
1.710000000000000000e+02 5.019949542654405377e+03 9.762532793595822822e-01 3.188769749539661219e-02 -4.131351369313340882e+01
1.720000000000000000e+02 5.046480476958528016e+03 9.641824263670137896e-01 3.151285591928067176e-02 -4.077810717589483147e+01
1.730000000000000000e+02 5.072633177470157534e+03 9.520588143116281987e-01 3.115605161868884379e-02 -4.021611597558495532e+01
1.740000000000000000e+02 5.098398861618699812e+03 9.399054740138844677e-01 3.081748440077039519e-02 -3.962753770286233390e+01
1.750000000000000000e+02 5.123776177887203630e+03 9.277602868347217813e-01 3.049735366171449358e-02 -3.901251853861548824e+01
1.760000000000000000e+02 5.148749067882016789e+03 9.156388112948194991e-01 3.019577234494362494e-02 -3.837097788744885207e+01
1.770000000000000000e+02 5.173309492982663869e+03 9.035787587176112856e-01 2.991250879629231418e-02 -3.770289373058331250e+01
1.780000000000000000e+02 5.197442135765802959e+03 8.916029455190145336e-01 2.964724492893381844e-02 -3.700831440100544967e+01
1.790000000000000000e+02 5.221146537661338698e+03 8.797341811195898975e-01 2.939966228603554596e-02 -3.628721393949979301e+01
1.800000000000000000e+02 5.244414813744868297e+03 8.680101244436788654e-01 2.916944205267776521e-02 -3.553971494212555626e+01
1.810000000000000000e+02 5.267231652575608678e+03 8.564609986715390200e-01 2.895626506758606361e-02 -3.476593999015631198e+01
1.820000000000000000e+02 5.289596601081104382e+03 8.451170193959749444e-01 2.875981183561766158e-02 -3.396593736349496595e+01
1.830000000000000000e+02 5.311501779337822882e+03 8.340009660827397697e-01 2.857976254042045305e-02 -3.313982960456647930e+01
1.840000000000000000e+02 5.332931880401155468e+03 8.231504669366656035e-01 2.841579705698490943e-02 -3.228781351517309872e+01
1.850000000000000000e+02 5.353886455186206149e+03 8.126031420218439161e-01 2.826759496369900607e-02 -3.140978873580213815e+01
1.860000000000000000e+02 5.374350198898192502e+03 8.023817463859066468e-01 2.813483555528348279e-02 -3.050610057743361736e+01
1.870000000000000000e+02 5.394322664267500841e+03 7.925171977775598009e-01 2.801719785390193590e-02 -2.957679718325808693e+01
1.880000000000000000e+02 5.413795976336952663e+03 7.830500621526406135e-01 2.791436062135134108e-02 -2.862214950989478979e+01
1.890000000000000000e+02 5.432754832304999582e+03 7.740119826418849769e-01 2.782600236936166177e-02 -2.764227990653571254e+01
1.900000000000000000e+02 5.451198786426036349e+03 7.654375647599164223e-01 2.775180137036871442e-02 -2.663745924556651445e+01
1.910000000000000000e+02 5.469119964816717584e+03 7.573591764157505679e-01 2.769143566703161086e-02 -2.560795835212513438e+01
1.920000000000000000e+02 5.486503065321547183e+03 7.498121476206600633e-01 2.764458308074489376e-02 -2.455382515010980171e+01
1.930000000000000000e+02 5.503340214088481844e+03 7.428303133475370190e-01 2.761092121950570188e-02 -2.347533035966076653e+01
1.940000000000000000e+02 5.519638393804648331e+03 7.364497275822642353e-01 2.759012748539026866e-02 -2.237289321007538589e+01
1.950000000000000000e+02 5.535382301841696972e+03 7.307064347035073792e-01 2.758187907993207150e-02 -2.124671001866451192e+01
1.960000000000000000e+02 5.550571491915478873e+03 7.256364693744592476e-01 2.758585300931081646e-02 -2.009719988808819480e+01
1.970000000000000000e+02 5.565205517306303591e+03 7.212773421128844120e-01 2.760172608816316778e-02 -1.892463328511706067e+01
1.980000000000000000e+02 5.579283930792493265e+03 7.176650678591894872e-01 2.762917494225978696e-02 -1.772935488736854026e+01
1.990000000000000000e+02 5.592783999546285486e+03 7.148356515627550811e-01 2.766787601030164592e-02 -1.651163501248768739e+01
2.000000000000000000e+02 5.605720131895755003e+03 7.128250881070512524e-01 2.771750554428889166e-02 -1.527196674830293688e+01
2.010000000000000000e+02 5.618077084958313208e+03 7.116714051442607492e-01 2.777774216181370590e-02 -1.401054914716151600e+01
2.020000000000000000e+02 5.629847294815941495e+03 7.114096492161992025e-01 2.784827450212580546e-02 -1.272796532175980566e+01
2.030000000000000000e+02 5.641008403026571614e+03 7.120761566923213826e-01 2.792879356582479017e-02 -1.142443005793452926e+01
2.040000000000000000e+02 5.651567763925429063e+03 7.137065108290029380e-01 2.801899015876030755e-02 -1.010045517946585392e+01
2.050000000000000000e+02 5.661495589497406399e+03 7.163370274092787371e-01 2.811855488772108114e-02 -8.756478126571366261e+00
2.060000000000000000e+02 5.670799232915930588e+03 7.200025262169226226e-01 2.822717815522758286e-02 -7.392861951900673745e+00
2.070000000000000000e+02 5.679463761788359079e+03 7.247400452006734772e-01 2.834455015313999682e-02 -6.009977028377257113e+00
2.080000000000000000e+02 5.687481671614665174e+03 7.305851262967315574e-01 2.847036085671273559e-02 -4.608416467346226675e+00
2.090000000000000000e+02 5.694882599255484820e+03 7.375725582726142537e-01 2.860430001661115954e-02 -3.188706408913821733e+00
2.100000000000000000e+02 5.701651611154812599e+03 7.457393480844749512e-01 2.874605715190762384e-02 -1.751395158166053401e+00
2.110000000000000000e+02 5.707796058575025199e+03 7.551217495651847411e-01 2.889532154169344516e-02 -2.970219821377367841e-01
2.120000000000000000e+02 5.713330720985351036e+03 7.657537777920961908e-01 2.905178221682901477e-02 1.173860609063944516e+00
2.130000000000000000e+02 5.718255521105073058e+03 7.776724089798396911e-01 2.921512795186349126e-02 2.660709151196119837e+00
2.140000000000000000e+02 5.722577810051946472e+03 7.909138663635097988e-01 2.938504725643341711e-02 4.162974373015607021e+00
2.150000000000000000e+02 5.726297510741810584e+03 8.055069347514515199e-01 2.956122836732697282e-02 5.680078915005132956e+00
2.160000000000000000e+02 5.729399689639525604e+03 8.214959884898210829e-01 2.974335924032427830e-02 7.211438132463135808e+00
2.170000000000000000e+02 5.731884270260916310e+03 8.389097924800719142e-01 2.993112754302393666e-02 8.756445242435425769e+00
2.180000000000000000e+02 5.733751176571580800e+03 8.577771018140755155e-01 3.012422064752271617e-02 1.031460503756598079e+01
2.190000000000000000e+02 5.734992904733002433e+03 8.781415185841687787e-01 3.032232562422616101e-02 1.188524418388865378e+01
2.200000000000000000e+02 5.735601951544857002e+03 9.000317786021382327e-01 3.052512923646412760e-02 1.346785292828653802e+01
2.210000000000000000e+02 5.735585671231940978e+03 9.234766082306717916e-01 3.073231793553732674e-02 1.506169882751460420e+01
2.220000000000000000e+02 5.734929133772516252e+03 9.485195812247914082e-01 3.094357785731509033e-02 1.666634673583227055e+01
2.230000000000000000e+02 5.733639695071313326e+03 9.751819771328943398e-01 3.115859481914890969e-02 1.828099025646729103e+01
2.240000000000000000e+02 5.731724711971064607e+03 1.003499923209510092e+00 3.137705431934682820e-02 1.990512029598832555e+01
2.250000000000000000e+02 5.729184113954266650e+03 1.033494681188125597e+00 3.159864153622504723e-02 2.153793079899118723e+01
2.260000000000000000e+02 5.726010403183904600e+03 1.065209789215486369e+00 3.182304132991035234e-02 2.317891301867451759e+01
2.270000000000000000e+02 5.722210939582791980e+03 1.098673920294716888e+00 3.204993824487829129e-02 2.482733553472087706e+01
2.280000000000000000e+02 5.717785655798463267e+03 1.133908310840513023e+00 3.227901651403403127e-02 2.648254138954231962e+01
2.290000000000000000e+02 5.712741913905692854e+03 1.170949045945229861e+00 3.250996006454999476e-02 2.814387380684512507e+01
2.300000000000000000e+02 5.707072220343603476e+03 1.209824774554224547e+00 3.274245252513156151e-02 2.981067619352397813e+01
2.310000000000000000e+02 5.700783939289917726e+03 1.250549281352418829e+00 3.297617723475185919e-02 3.148221785787616511e+01
